uid,date,stress_label,sleep_duration,sleep_midpoint,activity_level,activity_variance,routine_change
u11,2023-01-18,3,7.389924862962357,2.033333333333333,10,0.5036101551853348,4
u11,2023-01-19,3,7.867306521491495,2.6666666666666665,9,0.49453535504684026,3
u11,2023-01-20,3,6.34457329152722,0.4166666666666667,13,0.5089773777040515,3
u11,2023-01-21,3,6.048678369365607,2.8166666666666664,9,0.4945353550468402,4
u11,2023-01-22,3,6.4540331606162615,0.2,13,0.5089773777040515,3
u11,2023-01-23,3,4.2022104814679775,1.3166666666666667,11,0.5089773777040516,2
u11,2023-01-24,2,7.4615885471910355,2.85,10,0.5036101551853349,2
u11,2023-01-25,1,6.556180003327899,1.95,7,0.4643056214875365,3
u11,2023-01-26,1,6.540870747123143,2.9833333333333334,8,0.4815434123430768,3
u11,2023-01-27,1,5.670054781721505,4.116666666666666,14,0.5036101551853348,3
u11,2023-01-28,3,9.324151711620186,3.2,12,0.5107539184552492,3
u11,2023-01-29,1,8.95382761347225,2.6833333333333336,12,0.5107539184552492,4
u11,2023-01-30,3,6.945068756388464,0.95,5,0.4148511169990534,2
u12,2023-01-01,2,8.06300538415785,6.266666666666667,14,0.5036101551853349,3
u12,2023-01-02,2,5.275555344255632,4.033333333333333,17,0.4643056214875365,3
u12,2023-01-03,2,7.63006355091766,0.35,4,0.3806934938134405,3
u12,2023-01-04,3,8.623704347095593,0.95,6,0.4423258684646914,3
u12,2023-01-05,2,7.071979297259692,3.1666666666666665,11,0.5089773777040515,3
u12,2023-01-06,1,7.265899147694213,3.4,12,0.5107539184552493,1
u12,2023-01-07,1,6.528715011324157,2.966666666666667,11,0.5089773777040516,4
u12,2023-01-08,1,5.105473373760175,23.316666666666666,12,0.5107539184552492,4
u12,2023-01-09,1,8.831159767364776,2.5666666666666664,14,0.5036101551853349,4
u12,2023-01-10,2,7.043035319593139,1.5333333333333332,15,0.4945353550468402,3
u12,2023-01-11,2,6.335036718278017,1.9,5,0.41485111699905347,2
u12,2023-01-12,1,6.32887032235228,3.15,16,0.4815434123430768,1
u12,2023-01-13,3,6.450862364064452,5.283333333333333,10,0.5036101551853349,3
u12,2023-01-14,1,5.371100990835491,3.6,8,0.48154341234307674,4
u12,2023-01-15,1,7.553461770124149,4.6,10,0.5036101551853349,5
u12,2023-01-16,2,4.600661020931789,0.25,8,0.48154341234307685,3
u12,2023-01-17,1,6.700103181527312,1.95,14,0.5036101551853348,3
u12,2023-01-18,2,8.287320099625521,3.783333333333333,5,0.41485111699905347,2
u12,2023-01-19,1,6.2539838623284805,3.85,14,0.5036101551853348,3
u12,2023-01-20,2,10.177913680880572,4.766666666666667,15,0.49453535504684026,1
u12,2023-01-21,3,5.762778979858756,2.8333333333333335,16,0.4815434123430768,3
u12,2023-01-22,3,8.705838744788258,3.1333333333333333,8,0.4815434123430768,3
u12,2023-01-23,3,6.0528681693434505,3.1666666666666665,6,0.4423258684646914,3
u12,2023-01-24,3,6.5414846145763335,1.7833333333333332,8,0.4815434123430768,3
u12,2023-01-25,1,8.787334652899789,5.033333333333333,11,0.5089773777040516,2
u12,2023-01-26,1,6.681302017136219,3.5833333333333335,7,0.46430562148753646,2
u12,2023-01-27,3,6.321871257611265,2.9,15,0.49453535504684026,4
u12,2023-01-28,3,5.997666549327991,2.0833333333333335,5,0.4148511169990534,4
u12,2023-01-29,3,8.519268401457733,3.4333333333333336,4,0.38069349381344053,3
u12,2023-01-30,3,6.77801150945636,2.4166666666666665,14,0.5036101551853348,3
u13,2023-01-01,1,8.98765836949733,3.05,16,0.4815434123430768,4
u13,2023-01-02,1,5.988385636328065,3.3333333333333335,13,0.5089773777040515,3
u13,2023-01-03,2,9.299521344257084,7.233333333333333,7,0.4643056214875365,4
u13,2023-01-04,2,3.3198380990927823,2.3166666666666664,4,0.3806934938134405,3
u13,2023-01-05,2,5.310991916416597,4.25,11,0.5089773777040515,3
u13,2023-01-06,1,8.638253000564605,5.4,17,0.4643056214875365,4
u13,2023-01-07,1,6.579469372366577,2.2666666666666666,6,0.4423258684646913,4
u13,2023-01-08,1,4.750921568219136,3.216666666666667,11,0.5089773777040516,3
u13,2023-01-09,2,8.816604582292172,2.7333333333333334,12,0.5107539184552492,4
u13,2023-01-10,1,3.898085438100962,23.883333333333333,8,0.48154341234307674,3
u13,2023-01-11,3,7.9265345455337,6.566666666666666,8,0.4815434123430768,3
u13,2023-01-12,3,7.207852901945074,3.55,6,0.4423258684646913,2
u13,2023-01-13,1,6.7394338321303575,1.7,10,0.5036101551853348,2
u13,2023-01-14,2,7.899819748482176,5.55,9,0.49453535504684026,3
u13,2023-01-15,2,8.107239279571065,1.9333333333333333,6,0.44232586846469146,3
u13,2023-01-16,2,7.41844640496991,4.233333333333333,10,0.5036101551853348,3
u13,2023-01-17,3,6.9866444471620825,4.066666666666666,13,0.5089773777040515,4
u13,2023-01-18,2,8.380211321393965,8.066666666666666,5,0.4148511169990534,4
u13,2023-01-19,3,5.042014783962424,0.9833333333333333,7,0.4643056214875365,1
u13,2023-01-20,2,6.062292624935112,3.183333333333333,2,0.28232985128663995,3
u13,2023-01-21,1,4.1270938657355964,1.4,14,0.5036101551853349,2
u13,2023-01-22,1,5.708926088989959,3.4833333333333334,13,0.5089773777040515,4
u13,2023-01-23,1,5.968557348145335,4.166666666666667,15,0.49453535504684015,3
u13,2023-01-24,3,6.324980954788476,3.6333333333333333,11,0.5089773777040515,5
u13,2023-01-25,3,8.119001460748263,4.966666666666667,10,0.5036101551853349,3
u13,2023-01-26,3,8.669156937437023,4.15,10,0.5036101551853348,3
u13,2023-01-27,3,7.926138776090839,2.9166666666666665,12,0.5107539184552492,3
u13,2023-01-28,3,7.582484768792223,5.333333333333333,11,0.5089773777040515,3
u13,2023-01-29,1,5.304808627093182,1.9333333333333333,7,0.4643056214875365,3
u13,2023-01-30,3,8.573238160451503,2.8,10,0.5036101551853349,4
u14,2023-01-01,1,5.149218533046578,23.033333333333335,16,0.4815434123430768,3
u14,2023-01-02,2,7.289176512619679,5.766666666666667,8,0.48154341234307685,3
u14,2023-01-03,2,8.422021838076038,2.9166666666666665,8,0.48154341234307685,4
u14,2023-01-04,3,7.605188694076586,1.3666666666666667,13,0.5089773777040515,3
u14,2023-01-05,1,8.109830403348496,0.6,14,0.5036101551853348,4
u14,2023-01-06,1,6.64658811935118,0.2833333333333333,9,0.4945353550468402,2
u14,2023-01-07,1,7.404370566825322,3.033333333333333,4,0.3806934938134405,4
u14,2023-01-08,1,9.081529263075232,6.25,13,0.5089773777040515,4
u14,2023-01-09,3,5.332921193565642,1.8,14,0.5036101551853348,4
u14,2023-01-10,3,7.543877013689908,4.383333333333334,16,0.48154341234307674,3
u14,2023-01-11,1,9.412170864328504,3.5833333333333335,4,0.3806934938134405,3
u14,2023-01-12,1,6.221833681659168,1.6166666666666667,9,0.49453535504684026,3
u14,2023-01-13,1,8.402253608768351,2.3666666666666667,15,0.4945353550468402,2
u14,2023-01-14,2,7.819477374725278,1.0666666666666667,11,0.5089773777040515,4
u14,2023-01-15,2,6.983579497237228,3.3,7,0.46430562148753646,3
u14,2023-01-16,1,5.538726614748498,1.35,8,0.48154341234307685,3
u14,2023-01-17,1,6.249867177120973,1.8333333333333335,14,0.5036101551853348,2
u14,2023-01-18,2,6.937609079528188,4.033333333333333,11,0.5089773777040515,4
u14,2023-01-19,3,4.832162028244959,0.9833333333333333,17,0.4643056214875365,3
u14,2023-01-20,2,7.79230947524081,6.35,14,0.5036101551853349,3
u14,2023-01-21,3,5.899943398207277,3.55,13,0.5089773777040515,5
u14,2023-01-22,3,7.883625750494194,5.083333333333333,12,0.5107539184552492,2
u14,2023-01-23,3,6.103534477120514,1.1166666666666667,14,0.5036101551853349,2
u14,2023-01-24,2,6.059777154705852,2.9333333333333336,12,0.5107539184552492,3
u14,2023-01-25,3,4.034307588904569,3.75,6,0.4423258684646914,4
u14,2023-01-26,2,6.140781247994632,0.2833333333333333,14,0.5036101551853349,5
u14,2023-01-27,3,8.140951413348645,3.1,7,0.46430562148753646,2
u14,2023-01-28,1,8.968807307738878,4.516666666666667,3,0.3378319623460881,3
u14,2023-01-29,2,6.9615505864733445,2.4833333333333334,13,0.5089773777040515,3
u14,2023-01-30,2,6.359805834363981,0.0,13,0.5089773777040515,3
u15,2023-01-01,1,7.887716182614223,3.7666666666666666,14,0.5036101551853348,3
u15,2023-01-02,2,7.92891301622695,4.4,4,0.38069349381344053,3
u15,2023-01-03,2,8.699587947514004,5.283333333333333,11,0.5089773777040515,3
u15,2023-01-04,2,8.357197977488298,4.5,11,0.5089773777040515,2
u15,2023-01-05,3,7.336012287379562,2.0833333333333335,16,0.48154341234307685,4
u15,2023-01-06,3,5.457333674272726,1.2333333333333334,9,0.49453535504684026,4
u15,2023-01-07,3,7.750101192617063,1.5,13,0.5089773777040515,3
u15,2023-01-08,1,8.625083055454645,5.433333333333334,15,0.4945353550468402,4
u15,2023-01-09,3,7.018115064819923,3.5666666666666664,7,0.4643056214875365,4
u15,2023-01-10,3,5.777453218165224,3.3666666666666667,5,0.41485111699905347,2
u15,2023-01-11,1,8.150154299877045,4.283333333333333,16,0.4815434123430768,3
u15,2023-01-12,1,7.926775450185993,0.6666666666666666,6,0.4423258684646914,2
u15,2023-01-13,2,8.876315139945788,0.48333333333333334,8,0.48154341234307674,3
u15,2023-01-14,1,7.21383255127731,3.0833333333333335,6,0.44232586846469146,3
u15,2023-01-15,1,7.221450695619003,2.85,11,0.5089773777040516,5
u15,2023-01-16,2,6.856799825009557,3.95,9,0.49453535504684026,5
u15,2023-01-17,2,7.195850400306459,6.85,12,0.5107539184552491,2
u15,2023-01-18,2,6.711319387718262,4.35,7,0.4643056214875365,4
u15,2023-01-19,2,5.614634102111353,4.116666666666666,14,0.5036101551853348,2
u15,2023-01-20,2,8.424229378900295,5.05,7,0.4643056214875365,3
u15,2023-01-21,3,8.037683184683653,3.8833333333333333,10,0.5036101551853349,2
u15,2023-01-22,1,7.908624867406016,3.6833333333333336,7,0.46430562148753646,4
u15,2023-01-23,2,6.546205061610821,3.3666666666666667,11,0.5089773777040515,3
u15,2023-01-24,3,8.859095877154068,1.7,6,0.44232586846469135,4
u15,2023-01-25,2,7.59270906903375,2.55,15,0.49453535504684026,4
u15,2023-01-26,1,12.268032272284694,6.5,6,0.4423258684646914,3
u15,2023-01-27,2,8.16316927427189,4.666666666666667,11,0.5089773777040515,3
u15,2023-01-28,3,10.781273079516724,5.166666666666667,9,0.4945353550468402,1
u15,2023-01-29,2,8.09750668999352,3.25,12,0.5107539184552491,4
u15,2023-01-30,2,8.175846757883152,2.183333333333333,8,0.48154341234307685,4
u16,2023-01-01,1,7.056942743400051,0.4666666666666667,7,0.46430562148753646,4
u16,2023-01-02,1,8.42926315788219,4.683333333333334,11,0.5089773777040516,4
u16,2023-01-03,3,7.48685946844056,0.3333333333333333,15,0.49453535504684026,3
u16,2023-01-04,3,7.309250248513232,2.4,17,0.4643056214875365,5
u16,2023-01-05,2,4.149374486385472,23.633333333333333,8,0.4815434123430768,3
u16,2023-01-06,2,6.449547822381838,2.6833333333333336,14,0.5036101551853348,3
u16,2023-01-07,2,8.489104601707263,4.066666666666666,11,0.5089773777040515,4
u16,2023-01-08,1,4.436206662666416,23.05,6,0.44232586846469135,3
u16,2023-01-09,1,6.299116908374274,2.4,8,0.48154341234307685,4
u16,2023-01-10,3,6.344511387860498,2.1666666666666665,8,0.48154341234307685,4
u16,2023-01-11,1,6.759672429697804,2.6,10,0.5036101551853348,4
u16,2023-01-12,2,6.771527197481992,0.55,15,0.49453535504684015,4
u16,2023-01-13,2,6.895829123356873,2.466666666666667,11,0.5089773777040516,3
u16,2023-01-14,2,5.457002190318071,4.383333333333334,8,0.4815434123430768,3
u16,2023-01-15,2,8.038330167513378,1.2833333333333332,13,0.5089773777040516,2
u16,2023-01-16,1,10.714915363274772,7.183333333333334,12,0.5107539184552492,4
u16,2023-01-17,1,6.434915323745381,2.3333333333333335,12,0.5107539184552491,2
u16,2023-01-18,1,9.594465729411905,3.5,4,0.38069349381344053,4
u16,2023-01-19,3,5.924251683100463,3.5166666666666666,10,0.503610155185335,3
u16,2023-01-20,2,6.300306973967152,1.6333333333333333,15,0.49453535504684026,3
u16,2023-01-21,3,6.966029214253199,1.9833333333333334,5,0.41485111699905347,3
u16,2023-01-22,3,8.921076187499194,1.2666666666666666,7,0.46430562148753646,4
u16,2023-01-23,2,7.969829033469868,2.783333333333333,12,0.5107539184552492,4
u16,2023-01-24,2,8.717414602767185,3.8333333333333335,14,0.5036101551853348,2
u16,2023-01-25,1,6.466230555109232,1.1833333333333333,14,0.5036101551853349,2
u16,2023-01-26,3,4.781139038039091,23.65,7,0.4643056214875365,4
u16,2023-01-27,1,5.640335000361482,1.3666666666666667,7,0.46430562148753646,3
u16,2023-01-28,2,8.381742517570903,3.45,9,0.49453535504684026,2
u16,2023-01-29,2,5.187325332307705,0.9166666666666666,12,0.5107539184552491,3
u16,2023-01-30,3,7.339882291688021,23.3,17,0.4643056214875365,3
u17,2023-01-01,1,6.269214701560373,4.85,9,0.49453535504684026,2
u17,2023-01-02,2,8.090624582607902,3.1333333333333333,12,0.5107539184552492,3
u17,2023-01-03,1,6.74359082692749,2.95,15,0.4945353550468402,3
u17,2023-01-04,3,7.3275937832825715,4.366666666666666,14,0.5036101551853348,2
u17,2023-01-05,2,8.56357429204161,4.25,12,0.5107539184552492,2
u17,2023-01-06,2,5.737197276489251,3.3833333333333333,12,0.5107539184552492,3
u17,2023-01-07,2,10.147529186069375,6.433333333333334,17,0.4643056214875365,4
u17,2023-01-08,1,7.622371294777618,4.733333333333333,14,0.5036101551853348,3
u17,2023-01-09,1,5.573537590024711,1.9166666666666665,7,0.46430562148753646,3
u17,2023-01-10,3,9.032803924055736,2.7666666666666666,12,0.5107539184552492,3
u17,2023-01-11,1,7.354264345014272,2.9833333333333334,9,0.49453535504684026,3
u17,2023-01-12,2,5.935146368068053,4.233333333333333,13,0.5089773777040515,3
u17,2023-01-13,2,4.6515036358299655,2.1666666666666665,4,0.3806934938134405,2
u17,2023-01-14,1,6.50465020366738,4.983333333333333,14,0.5036101551853348,4
u17,2023-01-15,1,7.826490897994818,3.8833333333333333,13,0.5089773777040516,5
u17,2023-01-16,1,9.745980235283431,5.25,5,0.4148511169990534,4
u17,2023-01-17,3,8.693312978070045,2.716666666666667,12,0.5107539184552492,4
u17,2023-01-18,1,6.3778388402676365,3.65,14,0.5036101551853348,2
u17,2023-01-19,1,6.627453609141506,0.3333333333333333,6,0.4423258684646914,3
u17,2023-01-20,3,10.070439955431418,5.15,13,0.5089773777040515,3
u17,2023-01-21,2,8.175616876206291,1.3833333333333333,15,0.4945353550468402,4
u17,2023-01-22,1,7.067185598119325,3.216666666666667,15,0.4945353550468402,3
u17,2023-01-23,1,6.184389552285491,23.366666666666667,6,0.4423258684646913,3
u17,2023-01-24,1,9.560255522243931,2.0833333333333335,11,0.5089773777040515,2
u17,2023-01-25,1,4.451523726518968,3.7666666666666666,8,0.48154341234307685,2
u17,2023-01-26,2,10.883679298772876,4.233333333333333,11,0.5089773777040516,2
u17,2023-01-27,1,8.672432803498518,2.1166666666666667,13,0.5089773777040515,3
u17,2023-01-28,1,5.858250212893635,0.25,11,0.5089773777040515,4
u17,2023-01-29,1,9.049305440115171,1.25,8,0.48154341234307685,2
u17,2023-01-30,3,8.64722807498208,3.45,17,0.4643056214875365,4
u18,2023-01-01,1,9.854769510197883,4.883333333333333,9,0.49453535504684026,4
u18,2023-01-02,2,5.26146179943153,1.9333333333333333,8,0.4815434123430768,3
u18,2023-01-03,2,9.5091596259953,2.8,12,0.5107539184552491,5
u18,2023-01-04,1,6.536848877598817,3.65,8,0.4815434123430768,3
u18,2023-01-05,3,4.312846989161629,1.0666666666666667,8,0.48154341234307674,1
u18,2023-01-06,1,7.595832610564647,1.9666666666666668,14,0.5036101551853348,3
u18,2023-01-07,2,4.790234631005618,1.6833333333333333,4,0.3806934938134405,5
u18,2023-01-08,2,4.497828693605794,5.183333333333334,8,0.48154341234307674,2
u18,2023-01-09,1,5.177020041499205,0.15,4,0.38069349381344053,3
u18,2023-01-10,1,6.389733627937593,3.1666666666666665,12,0.5107539184552492,2
u18,2023-01-11,2,7.573640034122709,2.5666666666666664,13,0.5089773777040516,2
u18,2023-01-12,3,8.145620959352309,4.233333333333333,9,0.49453535504684026,3
u18,2023-01-13,3,7.08225153457794,1.8,15,0.4945353550468402,3
u18,2023-01-14,1,8.941450282550486,3.783333333333333,4,0.3806934938134405,1
u18,2023-01-15,3,8.359316272870034,2.7333333333333334,14,0.5036101551853348,2
u18,2023-01-16,3,7.839918721258725,3.3,8,0.48154341234307685,2
u18,2023-01-17,3,7.634913789119206,2.9166666666666665,12,0.5107539184552491,3
u18,2023-01-18,3,6.798688581404275,5.066666666666666,9,0.4945353550468402,2
u18,2023-01-19,3,7.320771238152588,1.4333333333333333,7,0.46430562148753646,1
u18,2023-01-20,2,4.65360985717475,1.6333333333333333,13,0.5089773777040516,3
u18,2023-01-21,1,5.984751511087731,1.65,12,0.5107539184552492,2
u18,2023-01-22,2,4.211065593630418,2.3333333333333335,14,0.5036101551853348,3
u18,2023-01-23,2,3.0554953066653168,23.733333333333334,14,0.5036101551853349,3
u18,2023-01-24,2,7.982100656498071,2.9333333333333336,13,0.5089773777040515,3
u18,2023-01-25,3,7.309511707572096,4.516666666666667,12,0.5107539184552492,4
u18,2023-01-26,3,6.491886706893565,1.75,7,0.4643056214875365,1
u18,2023-01-27,2,6.227393336209601,4.633333333333333,9,0.49453535504684026,3
u18,2023-01-28,3,8.781897157058438,3.716666666666667,14,0.5036101551853348,4
u18,2023-01-29,2,7.748350343792559,4.433333333333334,9,0.49453535504684026,4
u18,2023-01-30,3,5.210687405182055,3.3,15,0.49453535504684026,2
u19,2023-01-01,3,6.500494979559399,4.616666666666667,13,0.5089773777040515,4
u19,2023-01-02,3,4.997941867512076,0.9,11,0.5089773777040516,2
u19,2023-01-03,1,4.718608435549767,2.15,4,0.38069349381344053,1
u19,2023-01-04,1,6.204838473442312,1.75,16,0.4815434123430768,4
u19,2023-01-05,3,5.612893010328289,3.5666666666666664,15,0.49453535504684026,3
u19,2023-01-06,1,8.311941247105596,1.1333333333333333,12,0.5107539184552491,3
u19,2023-01-07,3,6.954620668337619,2.3166666666666664,11,0.5089773777040516,4
u19,2023-01-08,1,7.277392599012153,0.48333333333333334,11,0.5089773777040515,3
u19,2023-01-09,2,10.734409364415198,4.266666666666667,10,0.5036101551853348,3
u19,2023-01-10,3,5.628852784438323,3.85,2,0.2823298512866399,3
u19,2023-01-11,1,6.345063391222479,0.7,14,0.5036101551853348,4
u19,2023-01-12,2,6.2964562437079765,1.7333333333333334,13,0.5089773777040515,4
u19,2023-01-13,1,6.747189090867553,2.5666666666666664,11,0.5089773777040516,3
u19,2023-01-14,3,5.647173943792782,2.8833333333333333,8,0.48154341234307674,3
u19,2023-01-15,2,8.098717231821873,4.383333333333334,8,0.48154341234307685,4
u19,2023-01-16,2,9.197303964714996,1.5333333333333332,13,0.5089773777040515,2
u19,2023-01-17,2,4.582463572677576,3.1,10,0.5036101551853348,4
u19,2023-01-18,2,5.305969112521773,2.9166666666666665,12,0.5107539184552492,2
u19,2023-01-19,1,7.910446061205515,3.216666666666667,9,0.49453535504684026,3
u19,2023-01-20,3,7.3281949660864925,2.6,5,0.41485111699905336,3
u19,2023-01-21,3,5.818013561504503,3.216666666666667,13,0.5089773777040515,4
u19,2023-01-22,3,7.420844296881815,3.0166666666666666,15,0.49453535504684015,3
u19,2023-01-23,1,7.984459743493671,0.15,4,0.3806934938134405,2
u19,2023-01-24,2,6.01843873391208,4.45,10,0.5036101551853349,3
u19,2023-01-25,3,6.4413238321482105,5.366666666666666,10,0.5036101551853349,2
u19,2023-01-26,2,4.958627071058725,0.45,9,0.49453535504684026,3
u19,2023-01-27,2,8.162216537977336,2.0833333333333335,14,0.5036101551853348,3
u19,2023-01-28,1,3.672972766019418,0.55,12,0.5107539184552492,3
u19,2023-01-29,2,8.316496342804685,0.2,9,0.4945353550468402,4
u19,2023-01-30,3,7.09802159142973,4.133333333333334,11,0.5089773777040516,4
